"0-19","20-39","40-59","60-79","over80"
14.3065015479876,3.05572755417957,3.94117647058824,1.20433436532508,0.179566563467492
2.41116751269036,9.12690355329949,5.23350253807107,1.6497461928934,0.218274111675127
4.76785714285714,5.15625,6.72321428571429,2.08482142857143,0.361607142857143
1.90322580645161,3.65591397849462,4.63440860215054,3.3010752688172,0.494623655913978
1.4,1.4,3,2.2,0.4
